Location Name: Corporation Water,,
Date,Time,Totalizer
03-06-2025,22:05:00,532104.02
03-06-2025,22:10:00,532105.18
03-06-2025,22:15:00,532105.73
03-06-2025,22:20:00,532106.34
03-06-2025,22:25:00,532107.3
03-06-2025,22:30:00,532108.1
03-06-2025,22:35:00,532108.9
03-06-2025,22:40:00,532109.39
03-06-2025,22:45:00,532109.62
03-06-2025,22:50:00,532110.76
03-06-2025,22:55:00,532111.46
03-06-2025,23:00:00,532112.17
03-06-2025,23:05:00,532112.46
03-06-2025,23:10:00,532113.37
03-06-2025,23:15:00,532113.62
03-06-2025,23:20:00,532114.42
03-06-2025,23:25:00,532114.96
03-06-2025,23:30:00,532115.3
03-06-2025,23:35:00,532116.21
03-06-2025,23:40:00,532117.06
03-06-2025,23:45:00,532118.18
03-06-2025,23:50:00,532118.87
03-06-2025,23:55:00,532119.13
 ,,
04-06-2025,00:00:00,532119.85
04-06-2025,00:05:00,532120.57
04-06-2025,00:10:00,532120.94
04-06-2025,00:15:00,532121.69
04-06-2025,00:20:00,532122.7
04-06-2025,00:25:00,532123.88
04-06-2025,00:30:00,532125.01
04-06-2025,00:35:00,532125.37
04-06-2025,00:40:00,532126.44
04-06-2025,00:45:00,532126.84
04-06-2025,00:50:00,532127.78
04-06-2025,00:55:00,532128.24
04-06-2025,01:00:00,532128.86
04-06-2025,01:05:00,532129.21
04-06-2025,01:10:00,532129.77
04-06-2025,01:15:00,532130.79
04-06-2025,01:20:00,532131.43
04-06-2025,01:25:00,532132.39
04-06-2025,01:30:00,532132.67
04-06-2025,01:35:00,532133.47
04-06-2025,01:40:00,532137.7
04-06-2025,01:45:00,532142.8
04-06-2025,01:50:00,532147.34
04-06-2025,01:55:00,532152.31
04-06-2025,02:00:00,532157.06
04-06-2025,02:05:00,532161.92
04-06-2025,02:10:00,532166.32
04-06-2025,02:15:00,532170.84
04-06-2025,02:20:00,532175.75
04-06-2025,02:25:00,532180.57
04-06-2025,02:30:00,532185
04-06-2025,02:35:00,532189.52
04-06-2025,02:40:00,532194.25
04-06-2025,02:45:00,532198.89
04-06-2025,02:50:00,532203.51
04-06-2025,02:55:00,532208.2
04-06-2025,03:00:00,532213.18
04-06-2025,03:05:00,532217.87
04-06-2025,03:10:00,532222.39
04-06-2025,03:15:00,532227.45
04-06-2025,03:20:00,532231.79
04-06-2025,03:25:00,532236.62
04-06-2025,03:30:00,532241.47
04-06-2025,03:35:00,532246.4
04-06-2025,03:40:00,532251
04-06-2025,03:45:00,532256.06
04-06-2025,03:50:00,532260.93
04-06-2025,03:55:00,532265.7
04-06-2025,04:00:00,532270.51
04-06-2025,04:05:00,532275.49
04-06-2025,04:10:00,532280.32
04-06-2025,04:15:00,532285.07
04-06-2025,04:20:00,532290.12
04-06-2025,04:25:00,532294.42
04-06-2025,04:30:00,532298.86
04-06-2025,04:35:00,532303.28
04-06-2025,04:40:00,532308.43
04-06-2025,04:45:00,532309.09
04-06-2025,04:50:00,532309.71
04-06-2025,04:55:00,532310.15
04-06-2025,05:00:00,532310.66
04-06-2025,05:05:00,532310.94
04-06-2025,05:10:00,532311.23
04-06-2025,05:15:00,532312.04
04-06-2025,05:20:00,532312.89
04-06-2025,05:25:00,532313.29
04-06-2025,05:30:00,532314.32
04-06-2025,05:35:00,532315.52
04-06-2025,05:40:00,532315.81
04-06-2025,05:45:00,532316.97
04-06-2025,05:50:00,532317.18
04-06-2025,05:55:00,532318.02
04-06-2025,06:00:00,532318.63
04-06-2025,06:05:00,532319.15
04-06-2025,06:10:00,532320.28
04-06-2025,06:15:00,532321.34
04-06-2025,06:20:00,532321.72
04-06-2025,06:25:00,532322.17
04-06-2025,06:30:00,532323.28
04-06-2025,06:35:00,532323.98
04-06-2025,06:40:00,532324.84
04-06-2025,06:45:00,532325.09
04-06-2025,06:50:00,532325.5
04-06-2025,06:55:00,532326.57
04-06-2025,07:00:00,532326.9
04-06-2025,07:05:00,532327.94
04-06-2025,07:10:00,532328.17
04-06-2025,07:15:00,532329.15
04-06-2025,07:20:00,532330.24
04-06-2025,07:25:00,532330.87
04-06-2025,07:30:00,532331.67
04-06-2025,07:35:00,532332.1
04-06-2025,07:40:00,532332.51
04-06-2025,07:45:00,532332.91
04-06-2025,07:50:00,532333.24
04-06-2025,07:55:00,532334.41
04-06-2025,08:00:00,532335.27
04-06-2025,08:05:00,532335.59
04-06-2025,08:10:00,532336.21
04-06-2025,08:15:00,532336.58
04-06-2025,08:20:00,532337.27
04-06-2025,08:25:00,532338.06
04-06-2025,08:30:00,532339.19
04-06-2025,08:35:00,532340.28
04-06-2025,08:40:00,532341.11
04-06-2025,08:45:00,532342.18
04-06-2025,08:50:00,532342.9
04-06-2025,08:55:00,532344.06
04-06-2025,09:00:00,532345.23
04-06-2025,09:05:00,532346.34
04-06-2025,09:10:00,532346.85
04-06-2025,09:15:00,532347.66
04-06-2025,09:20:00,532349.05
04-06-2025,09:25:00,532349.92
04-06-2025,09:30:00,532351.05
04-06-2025,09:35:00,532352.26
04-06-2025,09:40:00,532353.44
04-06-2025,09:45:00,532354.9
04-06-2025,09:50:00,532355.96
04-06-2025,09:55:00,532357.32
04-06-2025,10:00:00,532358.28
04-06-2025,10:05:00,532359.08
04-06-2025,10:10:00,532359.81
04-06-2025,10:15:00,532360.98
04-06-2025,10:20:00,532361.8
04-06-2025,10:25:00,532362.9
04-06-2025,10:30:00,532364.21
04-06-2025,10:35:00,532365.1
04-06-2025,10:40:00,532365.87
04-06-2025,10:45:00,532366.95
04-06-2025,10:50:00,532367.83
04-06-2025,10:55:00,532369.13
04-06-2025,11:00:00,532370.1
04-06-2025,11:05:00,532371.1
04-06-2025,11:10:00,532372.37
04-06-2025,11:15:00,532373.57
04-06-2025,11:20:00,532374.8
04-06-2025,11:25:00,532376.23
04-06-2025,11:30:00,532377.27
04-06-2025,11:35:00,532378.32
04-06-2025,11:40:00,532379.76
04-06-2025,11:45:00,532381.18
04-06-2025,11:50:00,532382.36
04-06-2025,11:55:00,532382.86
04-06-2025,12:00:00,532383.98
04-06-2025,12:05:00,532384.99
04-06-2025,12:10:00,532386.4
04-06-2025,12:15:00,532386.98
04-06-2025,12:20:00,532388.34
04-06-2025,12:25:00,532388.95
04-06-2025,12:30:00,532389.66
04-06-2025,12:35:00,532391.08
04-06-2025,12:40:00,532392.37
04-06-2025,12:45:00,532393.23
04-06-2025,12:50:00,532394.17
04-06-2025,12:55:00,532395.62
04-06-2025,13:00:00,532396.43
04-06-2025,13:05:00,532397.42
04-06-2025,13:10:00,532398.42
04-06-2025,13:15:00,532398.96
04-06-2025,13:20:00,532400.21
04-06-2025,13:25:00,532401.53
04-06-2025,13:30:00,532402.19
04-06-2025,13:35:00,532402.74
04-06-2025,13:40:00,532404.08
04-06-2025,13:45:00,532404.89
04-06-2025,13:50:00,532405.83
04-06-2025,13:55:00,532406.37
04-06-2025,14:00:00,532407.44
04-06-2025,14:05:00,532407.93
04-06-2025,14:10:00,532408.92
04-06-2025,14:15:00,532410.21
04-06-2025,14:20:00,532411.65
04-06-2025,14:25:00,532412.23
04-06-2025,14:30:00,532413.44
04-06-2025,14:35:00,532414.89
04-06-2025,14:40:00,532415.48
04-06-2025,14:45:00,532416.29
04-06-2025,14:50:00,532417.17
04-06-2025,14:55:00,532417.94
04-06-2025,15:00:00,532418.88
04-06-2025,15:05:00,532419.41
04-06-2025,15:10:00,532420.82
04-06-2025,15:15:00,532421.75
04-06-2025,15:20:00,532423.01
04-06-2025,15:25:00,532423.67
04-06-2025,15:30:00,532424.33
04-06-2025,15:35:00,532425.1
04-06-2025,15:40:00,532426.43
04-06-2025,15:45:00,532427
04-06-2025,15:50:00,532428.07
04-06-2025,15:55:00,532428.71
04-06-2025,16:00:00,532429.82
04-06-2025,16:05:00,532430.35
04-06-2025,16:10:00,532431.66
04-06-2025,16:15:00,532432.85
04-06-2025,16:20:00,532433.45
04-06-2025,16:25:00,532434.91
04-06-2025,16:30:00,532435.45
04-06-2025,16:35:00,532436.75
04-06-2025,16:40:00,532437.81
04-06-2025,16:45:00,532438.37
04-06-2025,16:50:00,532439.03
04-06-2025,16:55:00,532440.44
04-06-2025,17:00:00,532441.2
04-06-2025,17:05:00,532442.62
04-06-2025,17:10:00,532443.84
04-06-2025,17:15:00,532445.28
04-06-2025,17:20:00,532446.14
04-06-2025,17:25:00,532447.07
04-06-2025,17:30:00,532448.48
04-06-2025,17:35:00,532449.09
04-06-2025,17:40:00,532450.53
04-06-2025,17:45:00,532451.18
04-06-2025,17:50:00,532451.98
04-06-2025,17:55:00,532452.74
04-06-2025,18:00:00,532454.12
04-06-2025,18:05:00,532460.47
04-06-2025,18:10:00,532466.93
04-06-2025,18:15:00,532473.54
04-06-2025,18:20:00,532479.58
04-06-2025,18:25:00,532486.22
04-06-2025,18:30:00,532492.08
04-06-2025,18:35:00,532498.39
04-06-2025,18:40:00,532504.55
04-06-2025,18:45:00,532510.73
04-06-2025,18:50:00,532516.81
04-06-2025,18:55:00,532522.77
04-06-2025,19:00:00,532528.62
04-06-2025,19:05:00,532534.81
04-06-2025,19:10:00,532541.53
04-06-2025,19:15:00,532547.72
04-06-2025,19:20:00,532553.95
04-06-2025,19:25:00,532559.93
04-06-2025,19:30:00,532566.6
04-06-2025,19:35:00,532573.2
04-06-2025,19:40:00,532579.23
04-06-2025,19:45:00,532585.99
04-06-2025,19:50:00,532592.73
04-06-2025,19:55:00,532599.12
04-06-2025,20:00:00,532605.38
04-06-2025,20:05:00,532612.17
04-06-2025,20:10:00,532618.11
04-06-2025,20:15:00,532624.24
04-06-2025,20:20:00,532630.97
04-06-2025,20:25:00,532637.55
04-06-2025,20:30:00,532644.14
04-06-2025,20:35:00,532650.92
04-06-2025,20:40:00,532657.56
04-06-2025,20:45:00,532663.77
04-06-2025,20:50:00,532670.37
04-06-2025,20:55:00,532676.9
04-06-2025,21:00:00,532683.16
04-06-2025,21:05:00,532689.15
04-06-2025,21:10:00,532695.15
04-06-2025,21:15:00,532701.52
04-06-2025,21:20:00,532707.58
04-06-2025,21:25:00,532713.64
04-06-2025,21:30:00,532720.4
04-06-2025,21:35:00,532726.46
04-06-2025,21:40:00,532732.98
04-06-2025,21:45:00,532739.81
04-06-2025,21:50:00,532746
04-06-2025,21:55:00,532752.58
04-06-2025,22:00:00,532759.33
04-06-2025,22:05:00,532760.43
04-06-2025,22:10:00,532761.43
04-06-2025,22:15:00,532762.13
04-06-2025,22:20:00,532763.15
04-06-2025,22:25:00,532764.02
04-06-2025,22:30:00,532764.53
04-06-2025,22:35:00,532765.64
04-06-2025,22:40:00,532766.33
04-06-2025,22:45:00,532767.07
04-06-2025,22:50:00,532767.84
04-06-2025,22:55:00,532768.15
04-06-2025,23:00:00,532768.57
04-06-2025,23:05:00,532769.75
04-06-2025,23:10:00,532770.2
04-06-2025,23:15:00,532770.53
04-06-2025,23:20:00,532770.96
04-06-2025,23:25:00,532772.03
04-06-2025,23:30:00,532772.33
04-06-2025,23:35:00,532773.49
04-06-2025,23:40:00,532774.46
04-06-2025,23:45:00,532774.7
04-06-2025,23:50:00,532775.22
04-06-2025,23:55:00,532775.95
 ,,
05-06-2025,00:00:00,532776.97
05-06-2025,00:05:00,532778
05-06-2025,00:10:00,532778.33
05-06-2025,00:15:00,532778.72
05-06-2025,00:20:00,532779.48
05-06-2025,00:25:00,532780.6
05-06-2025,00:30:00,532780.96
05-06-2025,00:35:00,532781.51
05-06-2025,00:40:00,532781.79
05-06-2025,00:45:00,532782.08
05-06-2025,00:50:00,532782.28
05-06-2025,00:55:00,532783.18
05-06-2025,01:00:00,532783.5
05-06-2025,01:05:00,532784.61
05-06-2025,01:10:00,532785.51
05-06-2025,01:15:00,532786.51
05-06-2025,01:20:00,532787.1
05-06-2025,01:25:00,532788.29
05-06-2025,01:30:00,532788.7
05-06-2025,01:35:00,532789.68
05-06-2025,01:40:00,532794.77
05-06-2025,01:45:00,532799.33
05-06-2025,01:50:00,532803.88
05-06-2025,01:55:00,532808.7
05-06-2025,02:00:00,532812.88
05-06-2025,02:05:00,532817.23
05-06-2025,02:10:00,532822.1
05-06-2025,02:15:00,532827.17
05-06-2025,02:20:00,532831.38
05-06-2025,02:25:00,532836.53
05-06-2025,02:30:00,532840.75
05-06-2025,02:35:00,532845.55
05-06-2025,02:40:00,532849.88
05-06-2025,02:45:00,532854.72
05-06-2025,02:50:00,532859.02
05-06-2025,02:55:00,532864.17
05-06-2025,03:00:00,532868.64
05-06-2025,03:05:00,532873.12
05-06-2025,03:10:00,532877.9
05-06-2025,03:15:00,532882.18
05-06-2025,03:20:00,532886.85
05-06-2025,03:25:00,532891.61
05-06-2025,03:30:00,532896.21
05-06-2025,03:35:00,532901.03
05-06-2025,03:40:00,532905.42
05-06-2025,03:45:00,532909.82
05-06-2025,03:50:00,532914.18
05-06-2025,03:55:00,532918.99
05-06-2025,04:00:00,532924.05
05-06-2025,04:05:00,532928.41
05-06-2025,04:10:00,532932.97
05-06-2025,04:15:00,532938
05-06-2025,04:20:00,532942.38
05-06-2025,04:25:00,532947.29
05-06-2025,04:30:00,532951.95
05-06-2025,04:35:00,532956.95
05-06-2025,04:40:00,532961.68
05-06-2025,04:45:00,532962.08
05-06-2025,04:50:00,532962.95
05-06-2025,04:55:00,532963.46
05-06-2025,05:00:00,532964.39
05-06-2025,05:05:00,532965.41
05-06-2025,05:10:00,532966.53
05-06-2025,05:15:00,532967.38
05-06-2025,05:20:00,532968.2
05-06-2025,05:25:00,532969.19
05-06-2025,05:30:00,532970.27
05-06-2025,05:35:00,532971.07
05-06-2025,05:40:00,532971.54
05-06-2025,05:45:00,532972.41
05-06-2025,05:50:00,532973.33
05-06-2025,05:55:00,532974.01
05-06-2025,06:00:00,532974.47
05-06-2025,06:05:00,532975.4
05-06-2025,06:10:00,532975.71
05-06-2025,06:15:00,532976.67
05-06-2025,06:20:00,532977.37
05-06-2025,06:25:00,532978.47
05-06-2025,06:30:00,532978.98
05-06-2025,06:35:00,532979.82
05-06-2025,06:40:00,532980.58
05-06-2025,06:45:00,532981.66
05-06-2025,06:50:00,532982.4
05-06-2025,06:55:00,532983.04
05-06-2025,07:00:00,532983.68
05-06-2025,07:05:00,532984.35
05-06-2025,07:10:00,532985.41
05-06-2025,07:15:00,532985.81
05-06-2025,07:20:00,532986.83
05-06-2025,07:25:00,532987.71
05-06-2025,07:30:00,532988.11
05-06-2025,07:35:00,532989.24
05-06-2025,07:40:00,532990.2
05-06-2025,07:45:00,532990.69
05-06-2025,07:50:00,532991.57
05-06-2025,07:55:00,532992.65
05-06-2025,08:00:00,532993.66
05-06-2025,08:05:00,532994.42
05-06-2025,08:10:00,532995.32
05-06-2025,08:15:00,532995.67
05-06-2025,08:20:00,532996.61
05-06-2025,08:25:00,532997.52
05-06-2025,08:30:00,532998.07
05-06-2025,08:35:00,532998.73
05-06-2025,08:40:00,532999.21
05-06-2025,08:45:00,532999.42
05-06-2025,08:50:00,532999.78
05-06-2025,08:55:00,533000.85
05-06-2025,09:00:00,533001.51
05-06-2025,09:05:00,533002.23
05-06-2025,09:10:00,533002.7
05-06-2025,09:15:00,533003.56
05-06-2025,09:20:00,533004.54
05-06-2025,09:25:00,533005.65
05-06-2025,09:30:00,533006.14
05-06-2025,09:35:00,533007.15
05-06-2025,09:40:00,533007.78
05-06-2025,09:45:00,533008.25
05-06-2025,09:50:00,533009.64
05-06-2025,09:55:00,533010.15
05-06-2025,10:00:00,533010.95
05-06-2025,10:05:00,533012.28
05-06-2025,10:10:00,533013.29
05-06-2025,10:15:00,533014.57
05-06-2025,10:20:00,533015.75
05-06-2025,10:25:00,533016.89
05-06-2025,10:30:00,533017.68
05-06-2025,10:35:00,533018.52
05-06-2025,10:40:00,533019.22
05-06-2025,10:45:00,533019.84
05-06-2025,10:50:00,533020.61
05-06-2025,10:55:00,533021.11
05-06-2025,11:00:00,533022.07
05-06-2025,11:05:00,533023.45
05-06-2025,11:10:00,533024.13
05-06-2025,11:15:00,533024.91
05-06-2025,11:20:00,533026.36
05-06-2025,11:25:00,533027.59
05-06-2025,11:30:00,533028.53
05-06-2025,11:35:00,533029.65
05-06-2025,11:40:00,533030.42
05-06-2025,11:45:00,533030.89
05-06-2025,11:50:00,533031.73
05-06-2025,11:55:00,533033.07
05-06-2025,12:00:00,533034.44
05-06-2025,12:05:00,533034.96
05-06-2025,12:10:00,533036.04
05-06-2025,12:15:00,533036.83
05-06-2025,12:20:00,533038.22
05-06-2025,12:25:00,533039.24
05-06-2025,12:30:00,533040.18
05-06-2025,12:35:00,533041.19
05-06-2025,12:40:00,533042.43
05-06-2025,12:45:00,533042.91
05-06-2025,12:50:00,533044.1
05-06-2025,12:55:00,533044.57
05-06-2025,13:00:00,533045.7
05-06-2025,13:05:00,533046.61
05-06-2025,13:10:00,533047.53
05-06-2025,13:15:00,533048.13
05-06-2025,13:20:00,533048.85
05-06-2025,13:25:00,533049.86
05-06-2025,13:30:00,533050.65
05-06-2025,13:35:00,533051.56
05-06-2025,13:40:00,533052.75
05-06-2025,13:45:00,533054.02
05-06-2025,13:50:00,533054.76
05-06-2025,13:55:00,533055.88
05-06-2025,14:00:00,533056.9
05-06-2025,14:05:00,533057.87
05-06-2025,14:10:00,533058.61
05-06-2025,14:15:00,533059.54
05-06-2025,14:20:00,533060.55
05-06-2025,14:25:00,533061.92
05-06-2025,14:30:00,533063.15
05-06-2025,14:35:00,533064.59
05-06-2025,14:40:00,533065.33
05-06-2025,14:45:00,533066.62
05-06-2025,14:50:00,533067.95
05-06-2025,14:55:00,533069.24
05-06-2025,15:00:00,533070.55
05-06-2025,15:05:00,533071.16
05-06-2025,15:10:00,533071.7
05-06-2025,15:15:00,533072.43
05-06-2025,15:20:00,533072.98
05-06-2025,15:25:00,533073.93
05-06-2025,15:30:00,533074.42
05-06-2025,15:35:00,533075.47
05-06-2025,15:40:00,533076.26
05-06-2025,15:45:00,533077.51
05-06-2025,15:50:00,533078.76
05-06-2025,15:55:00,533079.84
05-06-2025,16:00:00,533081.09
05-06-2025,16:05:00,533082.27
05-06-2025,16:10:00,533083.72
05-06-2025,16:15:00,533084.69
05-06-2025,16:20:00,533085.27
05-06-2025,16:25:00,533086.29
05-06-2025,16:30:00,533087.32
05-06-2025,16:35:00,533087.9
05-06-2025,16:40:00,533088.97
05-06-2025,16:45:00,533090.04
05-06-2025,16:50:00,533090.66
05-06-2025,16:55:00,533091.8
05-06-2025,17:00:00,533092.73
05-06-2025,17:05:00,533093.7
05-06-2025,17:10:00,533094.71
05-06-2025,17:15:00,533095.9
05-06-2025,17:20:00,533097.27
05-06-2025,17:25:00,533097.82
05-06-2025,17:30:00,533098.28
05-06-2025,17:35:00,533099.71
05-06-2025,17:40:00,533100.69
05-06-2025,17:45:00,533101.66
05-06-2025,17:50:00,533102.95
05-06-2025,17:55:00,533103.65
05-06-2025,18:00:00,533104.39
05-06-2025,18:05:00,533111.17
05-06-2025,18:10:00,533117.62
05-06-2025,18:15:00,533123.92
05-06-2025,18:20:00,533130.37
05-06-2025,18:25:00,533137.06
05-06-2025,18:30:00,533143.85
05-06-2025,18:35:00,533150.22
05-06-2025,18:40:00,533156.54
05-06-2025,18:45:00,533162.46
05-06-2025,18:50:00,533169.19
05-06-2025,18:55:00,533175.47
05-06-2025,19:00:00,533181.96
05-06-2025,19:05:00,533188.68
05-06-2025,19:10:00,533194.7
05-06-2025,19:15:00,533200.91
05-06-2025,19:20:00,533207.14
05-06-2025,19:25:00,533213.69
05-06-2025,19:30:00,533220.18
05-06-2025,19:35:00,533226.22
05-06-2025,19:40:00,533232.18
05-06-2025,19:45:00,533238.47
05-06-2025,19:50:00,533245.27
05-06-2025,19:55:00,533251.53
05-06-2025,20:00:00,533258.23
05-06-2025,20:05:00,533264.12
05-06-2025,20:10:00,533270.68
05-06-2025,20:15:00,533277.28
05-06-2025,20:20:00,533283.88
05-06-2025,20:25:00,533290.35
05-06-2025,20:30:00,533296.21
05-06-2025,20:35:00,533302.91
05-06-2025,20:40:00,533309.42
05-06-2025,20:45:00,533315.75
05-06-2025,20:50:00,533322.42
05-06-2025,20:55:00,533328.77
05-06-2025,21:00:00,533334.67
05-06-2025,21:05:00,533341.47
05-06-2025,21:10:00,533347.74
05-06-2025,21:15:00,533354.35
05-06-2025,21:20:00,533360.64
05-06-2025,21:25:00,533366.71
05-06-2025,21:30:00,533372.7
05-06-2025,21:35:00,533379.06
05-06-2025,21:40:00,533384.94
05-06-2025,21:45:00,533391.7
05-06-2025,21:50:00,533398.06
05-06-2025,21:55:00,533403.93
05-06-2025,22:00:00,533410.36
05-06-2025,22:05:00,533411.05
05-06-2025,22:10:00,533411.36
05-06-2025,22:15:00,533412.1
05-06-2025,22:20:00,533412.58
05-06-2025,22:25:00,533412.86
05-06-2025,22:30:00,533413.65
05-06-2025,22:35:00,533414.52
05-06-2025,22:40:00,533415.21
05-06-2025,22:45:00,533416.12
05-06-2025,22:50:00,533416.43
05-06-2025,22:55:00,533417.09
05-06-2025,23:00:00,533418.08
05-06-2025,23:05:00,533418.83
05-06-2025,23:10:00,533420.02
05-06-2025,23:15:00,533420.54
05-06-2025,23:20:00,533421.21
05-06-2025,23:25:00,533422.09
05-06-2025,23:30:00,533422.73
05-06-2025,23:35:00,533422.97
05-06-2025,23:40:00,533423.74
05-06-2025,23:45:00,533423.98
05-06-2025,23:50:00,533424.99
05-06-2025,23:55:00,533425.72
 ,,
06-06-2025,00:00:00,533426.55
06-06-2025,00:05:00,533427.38
06-06-2025,00:10:00,533428.22
06-06-2025,00:15:00,533428.67
06-06-2025,00:20:00,533429.63
06-06-2025,00:25:00,533430.29
06-06-2025,00:30:00,533431.27
06-06-2025,00:35:00,533431.65
06-06-2025,00:40:00,533432.77
06-06-2025,00:45:00,533433.17
06-06-2025,00:50:00,533433.37
06-06-2025,00:55:00,533434.31
06-06-2025,01:00:00,533434.68
06-06-2025,01:05:00,533435.16
06-06-2025,01:10:00,533435.98
06-06-2025,01:15:00,533436.21
06-06-2025,01:20:00,533437.05
06-06-2025,01:25:00,533437.39
06-06-2025,01:30:00,533438.07
06-06-2025,01:35:00,533439.14
06-06-2025,01:40:00,533443.86
06-06-2025,01:45:00,533448.07
06-06-2025,01:50:00,533453.13
06-06-2025,01:55:00,533457.82
06-06-2025,02:00:00,533462.12
06-06-2025,02:05:00,533466.87
06-06-2025,02:10:00,533471.51
06-06-2025,02:15:00,533475.81
06-06-2025,02:20:00,533480.28
06-06-2025,02:25:00,533484.52
06-06-2025,02:30:00,533488.84
06-06-2025,02:35:00,533493.92
06-06-2025,02:40:00,533498.32
06-06-2025,02:45:00,533502.59
06-06-2025,02:50:00,533507.01
06-06-2025,02:55:00,533511.75
06-06-2025,03:00:00,533516.57
06-06-2025,03:05:00,533521.06
06-06-2025,03:10:00,533526.09
06-06-2025,03:15:00,533530.98
06-06-2025,03:20:00,533535.16
06-06-2025,03:25:00,533539.82
06-06-2025,03:30:00,533544.49
06-06-2025,03:35:00,533549.58
06-06-2025,03:40:00,533553.93
06-06-2025,03:45:00,533558.26
06-06-2025,03:50:00,533562.83
06-06-2025,03:55:00,533567.85
06-06-2025,04:00:00,533572.69
06-06-2025,04:05:00,533577.81
06-06-2025,04:10:00,533582.82
06-06-2025,04:15:00,533587.62
06-06-2025,04:20:00,533591.86
06-06-2025,04:25:00,533596.07
06-06-2025,04:30:00,533600.87
06-06-2025,04:35:00,533605.04
06-06-2025,04:40:00,533609.39
06-06-2025,04:45:00,533610.11
06-06-2025,04:50:00,533611.02
06-06-2025,04:55:00,533611.39
06-06-2025,05:00:00,533611.75
06-06-2025,05:05:00,533612.35
06-06-2025,05:10:00,533613.14
06-06-2025,05:15:00,533613.84
06-06-2025,05:20:00,533614.28
06-06-2025,05:25:00,533615.07
06-06-2025,05:30:00,533615.64
06-06-2025,05:35:00,533616.15
06-06-2025,05:40:00,533616.36
06-06-2025,05:45:00,533617
06-06-2025,05:50:00,533617.49
06-06-2025,05:55:00,533617.93
06-06-2025,06:00:00,533618.55
06-06-2025,06:05:00,533619.27
06-06-2025,06:10:00,533619.49
06-06-2025,06:15:00,533619.77
06-06-2025,06:20:00,533620.76
06-06-2025,06:25:00,533621.43
06-06-2025,06:30:00,533622.23
06-06-2025,06:35:00,533622.77
06-06-2025,06:40:00,533623.16
06-06-2025,06:45:00,533623.49
06-06-2025,06:50:00,533624.23
06-06-2025,06:55:00,533624.91
06-06-2025,07:00:00,533625.14
06-06-2025,07:05:00,533625.8
06-06-2025,07:10:00,533626.63
06-06-2025,07:15:00,533627.1
06-06-2025,07:20:00,533627.69
06-06-2025,07:25:00,533627.95
06-06-2025,07:30:00,533628.16
06-06-2025,07:35:00,533628.82
06-06-2025,07:40:00,533629.47
06-06-2025,07:45:00,533629.7
06-06-2025,07:50:00,533630.46
06-06-2025,07:55:00,533630.98
06-06-2025,08:00:00,533631.35
06-06-2025,08:05:00,533631.97
06-06-2025,08:10:00,533632.25
06-06-2025,08:15:00,533633.1
06-06-2025,08:20:00,533634.16
06-06-2025,08:25:00,533635.09
06-06-2025,08:30:00,533635.43
06-06-2025,08:35:00,533636.26
06-06-2025,08:40:00,533637.12
06-06-2025,08:45:00,533637.53
06-06-2025,08:50:00,533638.12
06-06-2025,08:55:00,533638.51
06-06-2025,09:00:00,533639.47
06-06-2025,09:05:00,533640
06-06-2025,09:10:00,533640.83
06-06-2025,09:15:00,533641.9
06-06-2025,09:20:00,533642.96
06-06-2025,09:25:00,533644.13
06-06-2025,09:30:00,533645.1
06-06-2025,09:35:00,533645.6
06-06-2025,09:40:00,533646.64
06-06-2025,09:45:00,533647.88
06-06-2025,09:50:00,533648.58
06-06-2025,09:55:00,533649.46
06-06-2025,10:00:00,533650.46
06-06-2025,10:05:00,533651.72
06-06-2025,10:10:00,533652.61
06-06-2025,10:15:00,533653.95
06-06-2025,10:20:00,533655.16
06-06-2025,10:25:00,533655.76
06-06-2025,10:30:00,533656.47
06-06-2025,10:35:00,533657.65
06-06-2025,10:40:00,533658.81
06-06-2025,10:45:00,533659.46
06-06-2025,10:50:00,533660.02
06-06-2025,10:55:00,533660.52
06-06-2025,11:00:00,533661.78
06-06-2025,11:05:00,533662.7
06-06-2025,11:10:00,533663.33
06-06-2025,11:15:00,533664.44
06-06-2025,11:20:00,533665.56
